SPOT	Gene Symbol	15m	30m	60m	90m	120m
7	YAL008W	-0.51155	0.10675	-0.268025	1.327375	0.60785
11	YAL012W	-0.30175	-0.576975	-0.435725	-0.7927	-1.21005
12	YAL013W	1.1803	1.1092	0.9637	-0.881975	-0.387
24	YAL025C	2.5877	2.919825	2.74905	-1.533525	-1.3735
29	YAL030W	-0.6542	-0.643	-0.9498	0.7865	-0.1801
33	YAL034C	0.412675	0.792975	0.63005	0.333175	0.50485
37	YAL036C	0.6215	0.84375	0.73715	-0.864375	-0.6798
40	YAL039C	0.79535	0.910175	0.434375	0.148075	0.216233333
41	YAL040C	3.2424	3.074725	1.322225	0.172225	0.323025
46	YAL044C	-1.45895	-2.3903	-2.5959	-0.386025	1.42465
47	YAL045C	-0.735966667	-1.334125	-1.66725	-0.14	0.225033333
51	YAL049C	-0.6228	-0.8517	-0.98145	0.805925	0.257675
56	YAL056C-A	-1.1818	-1.095125	-1.519525	-0.261175	0.11035
59	YAL059W	2.271425	1.989375	3.893025	-1.5801	-0.75415
60	YAL060W	-0.801575	-1.2384	-1.9838	0.12745	1.149575
61	YAL061W	-0.612	-0.5013	-0.543775	1.361625	1.422625
62	YAL062W	-0.348875	-0.4767	-1.069125	-0.2862	0.62345
63	YAL063C	-1.06515	-1.154875	-1.9202	-0.158325	1.371175
68	YAL067C	-0.8787	-0.736425	-0.511825	-0.18725	-0.292525
79	YAR015W	0.219525	-0.523525	-1.534775	-0.649075	0.621325
84	YAR027W	-1.164275	-1.62065	-1.3787	0.8769	0.573833333
85	YAR028W	-0.838475	-0.984775	-1.4791	0.50835	0.669175
88	YAR031W	-0.4219	-0.7232	-0.4492	0.034075	-0.7849
89	YAR033W	-0.3025	-0.6867	-0.81995	0.594975	1.170325
107	YAR071W	0.057825	0.2971	1.327325	0.291225	0.6516
108	YAR073W	0.81315	1.085825	1.72355	-0.52775	-0.88135
109	YAR074C	0.703875	1.21685	1.476125	-0.28635	-1.2286
110	YAR075W	0.75895	0.6484	1.07805	-0.729525	-1.1388
113	YBL003C	-1.04515	0.54255	0.545966667	-0.3382	0.622266667
123	YBL011W	1.029275	1.60345	1.141825	0.0208	-0.2036
128	YBL016W	1.708525	1.038475	0.79965	-0.0394	-0.0645
129	YBL017C	0.339425	1.060625	1.091425	-0.553675	0.222075
140	YBL028C	1.177533333	1.4174	2.929775	-2.101833333	0.207975
145	YBL033C	2.006825	0.506875	-0.826025	-0.560625	-0.471225
150	YBL038W	1.928025	1.2281	1.467475	-0.37255	0.4371
151	YBL039C	2.16825	2.5282	1.829525	-2.267475	-0.55215
154	YBL042C	1.285625	0.636125	0.5632	-0.7519	1.243975
169	YBL057C	-0.40815	-0.893575	-0.54375	0.0391	0.11405
176	YBL064C	-1.1524	-1.50705	-2.170275	2.670375	1.35885
178	YBL066C	-0.831125	-0.6193	-0.827325	-0.6878	0.72375
180	YBL068W	0.5403	0.796375	1.09325	-0.721825	-0.9544
183	YBL071C	-1.063225	-1.450575	-1.094125	-1.08645	-0.962975
193	YBL081W	2.504575	2.6631	2.005025	0.025075	-0.774375
198	YBL086C	-0.52685	-1.05385	-0.9265	0.35555	0.137925
204	YBL092W	-1.1684	-0.577375	-1.03755	-0.6394	-0.102075
205	YBL093C	2.42805	2.30175	1.563575	-0.81315	-0.767475
207	YBL095W	0.30815	-0.05305	-0.374075	-0.902175	-0.613475
212	YBL100C	-0.3335	-0.244775	-0.19845	0.20935	1.3904
213	YBL101C	0.238525	0.518075	0.206125	0.34795	0.930975
216	YBL102W	-1.010475	-1.1867	-1.14285	0.56995	-0.3311
221	YBL107C	0.62005	0.6748	0.7346	0.432975	-0.383325
227	YBR001C	1.29045	1.050175	0.424375	-0.238575	-0.6499
229	YBR003W	1.347475	0.9621	0.491225	-0.11685	-0.257525
235	YBR009C	-0.451666667	-0.5484	-0.0952	-1.297875	0.463975
241	YBR013C	-1.0189	-1.360875	-1.129475	0.93185	0.4838
242	YBR014C	0.31135	-0.0721	-0.02865	1.49315	1.61355
244	YBR016W	-0.71965	-0.981	-1.2962	-0.253275	-0.7126
247	YBR019C	-0.46895	-0.49605	-0.65145	0.07085	-0.710725
249	YBR021W	1.075525	1.16655	0.294725	0.045575	1.74175
253	YBR025C	0.318375	0.3962	-0.784225	-0.78915	-2.2939
254	YBR026C	-0.847125	-0.794725	-1.87445	1.556525	0.54225
257	YBR029C	1.266575	1.756625	2.13305	-0.023625	0.4624
258	YBR030W	1.6827	1.775675	1.83835	-0.42365	-0.227075
259	YBR031W	-1.461	-1.33555	-2.0602	0.272025	-0.496875
261	YBR033W	4.06575	3.5892	4.0614	-1.1147	-0.931275
262	YBR034C	3.56815	3.22565	3.740525	-0.33675	-0.61355
263	YBR035C	-0.73075	-1.090675	-1.34385	1.2327	0.6429
270	YBR042C	2.410025	2.594375	2.61995	-0.434025	-0.39355
271	YBR043C	2.714675	2.3278	2.49735	-0.74645	-0.279175
274	YBR046C	-0.5112	-0.436375	-0.558525	0.562125	0.610533333
278	YBR050C	1.340375	1.298125	1.14245	0.1062	-0.172366667
279	YBR051W	2.5786	0.0355	0.81045	-1.698	-1.6103
280	YBR052C	-0.54155	-1.10675	-1.290666667	0.20105	0.231425
281	YBR053C	-1.309233333	-1.84775	-2.00075	1.06345	1.1577
282	YBR054W	-1.61985	-2.2099	-1.938533333	0.4292	0.790725
295	YBR067C	2.015575	2.140925	2.18385	-1.44645	-3.925775
297	YBR069C	2.0798	1.8369	0.768575	-0.323775	-0.365425
298	YBR070C	-0.88945	-0.698075	-1.201725	0.811525	-0.741825
299	YBR071W	-2.559375	-1.63205	-0.870875	0.57455	0.337825
304	YBR077C	-0.377025	-1.01545	-0.825833333	0.36085	0.3482
308	YBR081C	0.555466667	0.51945	1.020666667	0.30685	0.3415
322	YBR093C	-0.098733333	0.477725	0.86535	0.650375	0.070525
325	YBR096W	-0.91385	-1.30145	-1.900275	0.480375	-0.0874
326	YBR097W	0.848633333	1.14055	1.389825	-0.273375	-0.075675
332	YBR104W	-0.441	1.8081	2.48785	-1.862466667	-1.1439
333	YBR105C	6.49025	3.256133333	0.374566667	-2.09635	1.019
335	YBR107C	1.632925	1.66775	1.4337	-0.099175	-0.65555
336	YBR108W	1.31525	0.7418	1.196475	0.241975	-0.0245
339	YBR111C	-0.529675	-0.9243	-1.17655	1.1672	0.8423
341	YBR113W	-0.32715	-0.76105	-1.092025	-0.32765	-0.463525
345	YBR117C	-0.50835	-0.34315	-0.1875	0.622725	0.90975
350	YBR122C	1.00675	0.78965	0.8468	-0.02755	0.30825
353	YBR125C	1.091133333	0.006725	0.301133333	1.0484	-0.2705
354	YBR126C	-0.14845	-0.487975	-0.86315	2.1701	2.62625
367	YBR139W	-0.715733333	-0.345075	-0.38955	0.81815	0.703975
370	YBR142W	0.274425	0.924775	0.7514	-0.192075	0.11425
377	YBR149W	-0.2152	-0.6646	-1.303766667	2.168375	1.71895
382	YBR154C	1.32975	1.37395	1.420425	-0.86145	-0.560675
383	YBR155W	2.160925	2.060275	1.67505	-1.7169	-1.38845
392	YBR163W	1.3051	1.181275	1.841725	-0.04765	-0.0116
394	YBR165W	1.39955	1.042975	1.396725	0.2265	-0.023025
395	YBR166C	0.406425	0.677625	0.9587	0.52375	0.07175
401	YBR172C	0.686725	0.837275	0.442125	-0.76045	-0.590625
404	YBR175W	0.40745	0.41275	0.682575	0.060125	-0.4127
412	YBR183W	-0.495925	-0.174075	-0.509975	1.173725	2.18785
418	YBR189W	-0.392975	-0.748425	-1.03975	-0.06915	-1.148175
421	YBR192W	0.4871	0.659825	0.1906	0.4355	-0.317825
424	YBR195C	-0.40465	-0.5978	-0.529075	-0.124825	-0.572075
436	YBR207W	1.43115	1.036975	1.266175	-0.0231	0.101825
440	YBR211C	1.0343	0.682825	1.242675	0.354125	0.0489
454	YBR225W	0.4043	0.521525	0.431575	0.118575	0.320975
456	YBR227C	0.6738	0.6117	0.50115	0.1926	0.192
459	YBR230C	0.07765	-0.470225	-1.298125	1.02815	0.62145
463	YBR234C	-0.3147	-0.2711	-0.481225	0.59725	0.11705
465	YBR236C	-0.75115	-0.647125	-0.86845	0.33415	-0.145425
466	YBR237W	0.23015	0.506975	0.401375	0.4333	0.390175
468	YBR239C	0.234575	0.178	0.426375	0.353925	-0.124625
472	YBR243C	-0.187425	-0.42875	-0.90825	0.445925	0.240525
473	YBR244W	-1.593625	-1.765375	-1.683025	0.161475	-0.14425
476	YBR247C	1.4176	1.970425	1.42005	-1.311075	-0.38155
478	YBR249C	0.6514	1.0692	1.313325	0.458525	-0.694425
480	YBR251W	0.722825	0.773525	0.467375	0.042175	0.83645
487	YBR258C	0.733425	0.206125	0.362475	-0.51215	-0.244025
490	YBR261C	-0.724575	-0.754375	-0.9109	-0.450625	-0.69055
495	YBR266C	2.111725	2.206375	1.569725	-0.88305	0.27865
496	YBR267W	1.683825	1.584675	2.037175	-0.178725	-0.97585
500	YBR271W	0.8845	1.434675	2.335125	-0.265725	-0.935475
512	YBR283C	1.108825	1.215525	1.230725	0.581575	-0.578775
514	YBR285W	1.148525	1.15475	1.339325	0.446925	0.55075
515	YBR286W	-0.13475	-0.266875	-0.412275	1.7107	1.0746
526	YBR297W	2.588875	1.006	0.4803	-0.39025	-0.45735
528	YBR299W	1.0505	0.6885	0.858975	0.278875	0.0128
529	YBR300C	1.3179	0.84575	1.41625	-0.2099	-0.192125
533	YCL002C	0.487075	0.375925	0.35515	0.2193	0.295075
550	YCL022C	-0.762525	-1.768875	-1.28475	1.16335	-0.2402
553	YCL025C	0.6365	0.561425	0.2475	0.210075	0.05435
554	YCL026C	0.3712	0.719225	0.615725	0.166975	-0.4353
557	YCL028W	-0.4701	-0.1013	-0.5263	1.089275	0.5207
560	YCL031C	2.005625	1.63575	2.200225	-0.030725	-0.523825
562	YCL033C	-0.889	-0.9662	-1.590875	0.73165	0.56685
564	YCL035C	-0.93795	-1.036625	-1.314825	1.392325	1.38745
567	YCL038C	0.64725	0.075275	1.20285	0.605133333	0.8135
569	YCL040W	-1.187666667	-0.715525	-2.59285	5.7152	3.740075
571	YCL042W	-0.637366667	-1.404125	-0.899	2.564833333	1.52985
576	YCL047C	-1.25925	-1.386575	-1.1742	-0.5595	-0.510325
579	YCL050C	-0.6317	-0.561525	-0.64795	0.3449	-0.624
582	YCL053C	2.5438	3.3249	3.098775	-1.0384	-0.0268
583	YCL054W	1.99695	2.2845	3.1386	-1.31695	-0.952275
584	YCL055W	1.7661	0.9075	0.2489	0.320775	0.520725
587	YCL058C	2.27545	1.6684	1.48075	-0.5105	-1.040075
588	YCL059C	1.297875	1.8335	2.137375	-2.181825	-0.823725
592	YCL064C	0.405175	0.256025	0.09285	-2.452225	-0.16965
616	YCR004C	-0.551825	-0.92735	-1.2887	1.260125	1.547775
621	YCR009C	-0.5954	-0.88445	-0.857925	0.904675	0.79605
627	YCR015C	0.25915	-0.025725	0.0196	1.212475	1.183975
628	YCR016W	2.368375	2.506925	2.49605	-1.297825	-0.274625
633	YCR020C-A	-0.044975	-0.5538	-1.066425	0.049675	-0.12365
635	YCR022C	0.632125	0.27955	0.359	0.160375	-0.178275
637	YCR024C	-0.4281	-0.790125	-0.568025	0.100875	0.1642
641	YCR027C	1.04335	0.405175	1.132775	0.1627	-0.0868
643	YCR029C	-0.01855	-0.20035	-0.2981	0.649925	0.12955
647	YCR033W	0.57275	0.4292	0.459225	0.0903	-0.172525
667	YCR053W	-0.3067	-0.31225	-0.5551	-0.03535	-0.30395
668	YCR054C	1.137925	0.72315	0.790275	0.29885	0.111775
671	YCR059C	-0.12695	-0.74715	-0.647025	-0.842975	-1.1706
673	YCR061W	-0.632975	-0.489625	-0.852125	1.1938	0.276975
675	YCR064C	0.65655	1.1343	1.1794	-0.31025	-0.4984
680	YCR069W	-0.574966667	-0.807075	-1.27125	0.40445	0.548525
682	YCR072C	2.078775	2.971125	2.824775	-1.003375	-0.052633333
686	YCR075C	-0.72425	-1.420525	-1.157	0.63155	-0.170525
696	YCR087W	0.467325	0.467275	0.983375	-1.58385	-1.18945
697	YCR088W	-0.603125	-1.092625	-1.82355	0.72475	0.885475
713	YCR103C	1.950725	3.241375	2.831425	-0.0839	-0.5672
715	YCR105W	0.514625	0.297275	0.5498	0.118975	-0.1833
716	YCR106W	-0.442025	-0.7238	-1.154675	0.225975	-0.05675
720	YCRX03C	1.398125	1.167275	0.412275	0.478225	-0.3078
721	YCRX04W	1.997125	1.58875	1.5203	-0.021125	-0.961175
733	YCRX17W	-0.530075	-0.649625	-1.643625	0.45475	0.3446
736	YCRX20C	0.727425	0.609425	0.3052	0.2356	-0.049066667
737	YCRX21C	0.636975	1.1662	1.069225	0.126275	-0.094375
739	YDL002C	0.9682	1.281975	1.165725	0.40665	0.316125
740	YDL003W	-1.547475	-0.9094	-1.064825	0.2377	-0.703
741	YDL004W	-0.745525	-1.0352	-1.2156	-0.170475	1.250525
743	YDL006W	0.42465	0.7833	0.64365	0.0652	-0.310125
744	YDL007W	0.37575	0.61285	0.712625	0.361675	-0.4593
750	YDL013W	1.06615	1.062175	0.966475	-0.61145	0.4714
755	YDL018C	-1.065225	-1.54105	-2.934775	1.082	0.869775
757	YDL020C	2.893975	2.935875	2.264366667	-0.604625	0.71465
758	YDL021W	-2.226125	-2.312875	-2.721175	1.17475	2.028166667
759	YDL022W	-0.758	-1.210275	-3.4612	0.4133	1.1096
