SPOT	Gene Symbol	15m	30m	60m	90m	120m
5618	YOR309C	-0.676625	0.9336	-0.36305	-2.301175	-2.00345
5619	YOR310C	1.625075	1.45335	1.121675	-1.238275	-0.49275
5624	YOR315W	-0.98655	-1.6256	-1.855833333	-1.339775	0.15155
5640	YOR331C	-0.1671	-0.17855	-0.3644	1.215025	0.607125
5647	YOR338W	3.682375	2.2302	0.211325	-1.285075	-0.241325
5648	YOR339C	3.738825	4.177866667	3.403275	-1.32085	-0.444825
5649	YOR340C	1.463325	1.880325	0.99995	-1.758725	-0.274425
5651	YOR342C	2.5673	2.100275	0.879575	-0.07545	-0.123175
5653	YOR344C	1.1611	0.50915	-0.33125	1.46525	2.204325
5664	YOR355W	-1.639275	-2.03415	-3.233925	-0.3527	-0.463675
5666	YOR357C	-1.1424	-1.04825	-1.41075	1.358125	0.9229
5668	YOR359W	2.472775	1.34765	0.8902	0.109275	-0.21395
5669	YOR360C	3.559775	2.62425	1.5145	-0.00265	0.1811
5676	YOR367W	-1.28405	-1.33165	-1.6103	0.669425	-0.151225
5683	YOR374W	1.992125	0.884075	0.258775	5.341433333	4.99855
5686	YOR377W	0.60075	0.5774	1.1835	-2.72905	-1.799625
5691	YOR382W	-1.4882	-0.3077	-2.42565	4.166375	2.2926
5693	YOR384W	-1.063525	-0.52995	-1.179725	0.56815	-0.401875
5704	YPL001W	1.33975	0.954725	0.82405	0.513375	0.338575
5707	YPL004C	1.0806	0.277175	0.95175	2.68525	2.565525
5710	YPL007C	-0.582425	-0.57475	-0.727925	0.2594	-0.34035
5714	YPL011C	0.79145	0.33245	0.548625	-0.15045	-0.530075
5715	YPL012W	0.183375	1.307275	1.39755	-1.1501	-0.68455
5730	YPL027W	2.484533333	1.596075	1.093425	-0.258933333	-0.82915
5734	YPL031C	-0.573566667	-1.158675	-2.149375	1.168125	0.664975
5742	YPL039W	0.91865	0.215075	0.7702	-0.6811	-0.508775
5745	YPL042C	2.518725	1.592375	1.91355	-0.20585	-0.65645
5746	YPL043W	2.119625	1.0684	2.611675	-1.3328	-0.813075
5747	YPL044C	2.69225	1.367025	2.143175	-0.122475	-0.05755
5750	YPL047W	0.588725	1.1475	0.557975	-0.39985	-0.0588
5751	YPL048W	-0.4227	-0.78045	-0.6486	0.45315	0.97025
5752	YPL049C	1.404375	0.7651	0.662525	-1.28445	-0.1731
5754	YPL051W	1.68775	2.152125	2.32635	0.113525	0.35115
5755	YPL052W	2.5886	3.0278	3.215025	-1.037775	-0.1599
5756	YPL053C	0.6241	0.36855	1.21905	-0.308075	0.74125
5761	YPL058C	-1.96435	-0.186325	-1.454925	-2.00235	-1.6402
5764	YPL061W	2.7986	1.3375	-1.4228	3.7476	1.473725
5766	YPL063W	1.046025	0.4914	0.5833	0.1782	1.051533333
5768	YPL065W	-1.28905	-0.7677	-1.55055	0.361525	0.531366667
5771	YPL068C	1.989275	0.94235	1.765925	-0.831025	-0.7179
5772	YPL069C	3.0626	2.6751	2.72575	-0.395175	-0.402233333
5773	YPL070W	1.980125	2.9047	2.12645	0.2575	0.00565
5775	YPL072W	0.8123	1.096275	0.544525	-0.306375	0.1677
5778	YPL075W	-2.611966667	-1.91905	-1.23245	0.337325	1.112733333
5780	YPL077C	-1.637166667	-1.36565	-0.707575	0.696675	0.15205
5789	YPL086C	2.014325	0.653025	1.9611	-1.385675	0.0716
5791	YPL088W	2.87885	1.83425	3.6121	0.0863	0.668125
5796	YPL093W	2.65835	1.42925	3.676725	0.15715	-0.74595
5797	YPL094C	1.2839	0.63345	0.55715	-0.70215	-0.1242
5801	YPL098C	-0.830775	-1.102875	-1.156275	0.770975	0.410625
5804	YPL101W	0.548525	0.533625	0.9595	-0.224925	-0.24055
5806	YPL103C	-0.75705	-0.516	-0.209575	0.34115	-0.210875
5807	YPL104W	0.810975	0.287575	-0.07515	0.8792	0.55855
5808	YPL105C	1.2242	0.99605	0.468	-0.518775	-0.78875
5810	YPL107W	1.079275	1.08725	0.91035	0.009425	0.0853
5811	YPL108W	0.87505	0.904375	0.63045	-0.458225	-0.0177
5812	YPL109C	1.139	0.13535	-0.92125	1.924375	0.510825
5814	YPL111W	-0.86075	-1.5301	-2.010875	0.850125	1.334466667
5821	YPL118W	2.317266667	1.744175	2.0058	-0.089675	0.906
5823	YPL120W	-2.351625	-0.741275	-1.103266667	0.049566667	0.529733333
5827	YPL124W	-0.7052	-0.6311	0.134666667	0.95895	0.005825
5842	YPL139C	0.455875	0.913975	1.06545	0.21645	0.223475
5845	YPL142C	-0.83195	-0.065866667	-1.12665	-0.283175	-0.112975
5847	YPL144W	-1.485175	-1.352333333	-1.26955	0.5997	0.0045
5849	YPL146C	2.64685	1.979775	2.0238	-1.33705	-0.7898
5857	YPL154C	0.644466667	-0.161625	0.691	4.435533333	1.816325
5860	YPL157W	1.499075	0.863275	0.448475	0.616525	-0.181775
5861	YPL158C	-0.995375	-0.95145	-0.893425	1.326675	0.1868
5862	YPL159C	3.802825	2.4034	1.49855	0.137675	0.438225
5866	YPL163C	0.54745	0.090375	0.4881	2.1901	1.06365
5869	YPL166W	4.1451	4.576	2.833925	1.77945	3.001475
5881	YPL178W	1.6706	0.9799	1.405475	0.21005	0.38855
5888	YPL185W	1.57575	1.23145	2.454375	-0.510175	-0.443875
5896	YPL193W	2.175975	1.79595	1.956025	-0.80275	-0.54045
5897	YPL194W	-0.85515	-0.724975	-0.90395	0.474225	0.3289
5899	YPL196W	-1.781675	-1.504625	-1.596475	0.9714	0.420775
5902	YPL199C	-1.66455	-1.2475	-2.301275	0.058225	0.221875
5907	YPL204W	1.7407	0.96345	1.064125	-0.7587	-0.84375
5909	YPL206C	-0.20725	-0.302275	-0.669675	0.512833333	1.051375
5914	YPL211W	1.931075	1.811575	1.83075	-1.81575	-0.40585
5915	YPL212C	1.88245	1.114125	1.9526	-0.347975	-0.34045
5916	YPL213W	0.887825	0.849475	0.673525	0.2872	0.174825
5938	YPL235W	2.930433333	1.0641	2.63765	0.73075	0.7694
5942	YPL239W	0.557675	0.42115	0.8404	-0.59135	0.4842
5943	YPL240C	-2.13255	-1.449325	-1.5374	-0.338775	-0.074375
5944	YPL241C	-1.749925	-1.4291	-1.241925	0.639775	0.294425
5948	YPL245W	2.350925	2.314825	2.647275	-0.1196	-0.905725
5956	YPL253C	-1.029325	-0.9346	-0.24895	-0.938825	-0.25975
5957	YPL254W	2.816766667	2.074925	1.812525	0.606175	0.0208
5969	YPL266W	1.282	0.799766667	1.4264	-0.976375	-0.714066667
5980	YPL277C	0.80275	0.044275	0.972675	1.038675	-0.14725
5982	YPL279C	1.2288	0.73215	1.2598	-0.4528	-1.782025
5992	YPR006C	-0.464266667	-0.2132	-0.42255	0.7274	0.5488
5994	YPR008W	1.8159	1.434425	0.931125	-0.1409	0.403925
5995	YPR009W	2.0357	1.98905	1.232475	-1.097175	-0.087825
6001	YPR015C	1.4388	1.167675	0.87545	-0.508925	-0.316425
6002	YPR016C	1.718575	1.367225	2.206	-0.67755	-0.31115
6006	YPR020W	0.7474	0.747566667	1.264766667	0.681433333	1.586575
6014	YPR028W	0.487433333	0.837933333	0.277	-0.3763	0.539833333
6018	YPR032W	2.080833333	0.971966667	1.611866667	0.4978	-0.644666667
6033	YPR047W	0.680175	1.02925	0.878125	-0.35955	0.089775
6036	YPR050C	1.44965	0.8788	1.704425	0.37525	0.355675
6037	YPR051W	1.32895	1.4686	1.396575	0.691325	0.7656
6042	YPR056W	0.5531	0.6573	0.676075	-0.1847	-0.033775
6046	YPR060C	2.319125	2.027475	1.824225	-0.304225	0.115825
6047	YPR061C	2.2479	0.997825	0.43435	-0.275833333	-0.021225
6060	YPR074C	0.915733333	0.555275	0.800475	0.39965	0.6129
6075	YPR089W	-0.4331	-1.0132	0.048325	0.380675	0.3348
6083	YPR098C	-0.54785	-0.839825	-1.0162	2.4659	0.888125
6097	YPR112C	0.6028	0.9786	0.71975	-0.49205	-0.134325
6099	YPR114W	0.738925	0.471075	0.321625	-1.42045	-0.618975
6111	YPR126C	2.2242	2.50555	2.123125	0.4868	0.951266667
6122	YPR137W	2.238	1.247725	1.363775	-0.924825	-0.25445
6127	YPR142C	1.24815	1.785375	3.122475	-0.6395	-0.605825
6128	YPR143W	3.5422	2.98655	2.786575	-1.5636	-0.96585
6132	YPR147C	-0.531366667	-0.032466667	-1.48745	-1.122925	-0.6099
6134	YPR149W	-2.787566667	-1.457433333	-1.879575	2.11975	2.536175
6136	YPR151C	0.574233333	0.330325	0.7751	0.704	0.1752
6139	YPR154W	-0.72745	-0.8563	-0.316825	0.485466667	1.385725
6152	YPR167C	1.56875	1.472225	3.6667	0.726933333	0.157525
6161	YPR176C	-0.2549	-0.84925	-1.258233333	-0.3166	0.1929
6170	YPR185W	-0.0794	-0.39405	0.18445	1.404266667	0.28125
6171	YPR186C	1.05995	0.810825	0.771075	-0.617625	-0.5559
6175	YPR190C	1.383425	1.5904	1.197725	-1.29565	0.032175
6178	YPR193C	-1.3556	-1.4128	-0.758666667	-0.37155	-1.63565
6181	YPR196W	-1.40025	-1.54215	-0.52725	-0.411625	-0.210425
